timestep;sub-16-0;sub-28-1;sub-16-0_sub-28-1;donothing-0
0;47.82701873779297;51.041603088378906;47.7100944519043;51.17410659790039
1;47.81578063964844;51.04988098144531;47.70267105102539;51.17842102050781
2;47.78667449951172;51.03413391113281;47.66952133178711;51.16697311401367
3;47.81782913208008;51.0759391784668;47.70172882080078;51.20753479003906
4;47.86665344238281;51.094417572021484;47.74781036376953;51.228851318359375
5;47.95764923095703;51.165443420410156;47.84477996826172;51.293418884277344
6;48.138023376464844;51.302940368652344;48.020687103271484;51.43532180786133
7;48.22238540649414;51.41010665893555;48.11244201660156;51.534610748291016
8;48.22644805908203;51.372352600097656;48.11651611328125;51.497074127197266
9;48.27334213256836;51.379844665527344;48.16379928588867;51.504329681396484
10;48.448631286621094;51.49909973144531;48.34162139892578;51.620849609375
11;48.5333137512207;51.56679153442383;48.430152893066406;51.684600830078125
12;48.56167984008789;51.56662368774414;48.456024169921875;51.68703079223633
13;48.610984802246094;51.62678146362305;48.51033401489258;51.742218017578125
14;48.62590026855469;51.586727142333984;48.527957916259766;51.699501037597656
15;48.74437713623047;51.678443908691406;48.649871826171875;51.787513732910156
16;48.70085144042969;51.6423225402832;48.598793029785156;51.75940704345703
17;48.66197204589844;51.59612274169922;48.56538772583008;51.70762634277344
18;48.6463737487793;51.587066650390625;48.54373550415039;51.704803466796875
19;48.61420822143555;51.556095123291016;48.516151428222656;51.66922378540039
20;48.65989685058594;51.60261535644531;48.56435012817383;51.713035583496094
21;48.6905403137207;51.60318374633789;48.59333419799805;51.71526336669922
22;48.6435661315918;51.564422607421875;48.54663848876953;51.676353454589844
23;48.67168045043945;51.58625411987305;48.57536315917969;51.69756317138672
24;48.64637756347656;51.54984664916992;48.55043029785156;51.661048889160156
25;48.70173263549805;51.61956024169922;48.6068000793457;51.72937774658203
26;48.712432861328125;51.605525970458984;48.61994934082031;51.7129020690918
27;48.775047302246094;51.69638442993164;48.682273864746094;51.803951263427734
28;48.74433135986328;51.64071273803711;48.65279769897461;51.74708938598633
29;48.65256881713867;51.60086441040039;48.55821228027344;51.71025085449219
30;48.716495513916016;51.63677215576172;48.622413635253906;51.745880126953125
31;48.676185607910156;51.57472229003906;48.58319854736328;51.682769775390625
32;48.65065002441406;51.56538391113281;48.556819915771484;51.67445755004883
33;48.75779724121094;51.62308883666992;48.6649055480957;51.731048583984375
34;48.69608688354492;51.51289367675781;48.61593246459961;51.6163444519043
35;48.78911590576172;51.630619049072266;48.71404266357422;51.72854995727539
36;48.743770599365234;51.51580810546875;48.66740417480469;51.615596771240234
37;48.91912078857422;51.66684341430664;48.84696960449219;51.76184844970703
38;48.925140380859375;51.6285285949707;48.848297119140625;51.72855758666992
39;48.9549674987793;51.66450119018555;48.88005065917969;51.762535095214844
40;49.05075454711914;51.73659133911133;48.97826385498047;51.83179473876953
41;49.00953674316406;51.61946105957031;48.93559265136719;51.7165412902832
42;49.12063217163086;51.707923889160156;49.04590606689453;51.80561447143555
43;49.144775390625;51.69814682006836;49.07121276855469;51.794593811035156
44;49.257240295410156;51.76676559448242;49.18307113647461;51.863624572753906
45;49.25001907348633;51.694576263427734;49.17584991455078;51.79165267944336
46;49.37914276123047;51.789451599121094;49.30357360839844;51.88775634765625
47;49.31867218017578;51.71942138671875;49.24644088745117;51.814388275146484
48;49.387454986572266;51.718597412109375;49.3139533996582;51.81476593017578
49;49.470733642578125;51.77461242675781;49.39777755737305;51.870018005371094
50;49.41936492919922;51.68666458129883;49.3452262878418;51.78358459472656
51;49.44746017456055;51.67756271362305;49.36720275878906;51.772483825683594
